"start_day","end_day","lm_pval","lm_rsquared","lm_adj_rsquared"
10,30,0.791090771380996,0.00399996882677968,-0.0513333662383992
11,30,0.810980175769169,0.00326178851638909,-0.0521125565660336
12,30,0.883580391693211,0.00122402322658989,-0.0542635310385995
13,30,0.886135237720791,0.00117055672746537,-0.0543199678987867
14,30,0.945158168185436,0.000270243120647801,-0.055270298928205
15,30,0.799356928643894,0.0036835028059565,-0.0516674137048236
16,30,0.769012447940715,0.00491383704379096,-0.0503687275648872
17,30,0.610283041001776,0.0147275039284332,-0.0400098569644316
18,30,0.465364639855705,0.0299816697068122,-0.0239082375316984
19,30,0.444415611348953,0.0328522659275645,-0.0208781637431263
20,30,0.402581131739881,0.0392243496524588,-0.0141520753668491
21,30,0.399528490908042,0.0397258222543437,-0.0136227431759706
22,30,0.368550427877295,0.0451287405430771,-0.00791966276008527
23,30,0.361733542515461,0.0463995121570095,-0.00657829272315658
24,30,0.317365854196421,0.0554992285726358,0.00302696349333775
25,30,0.104975119891612,0.139354850534103,0.0915412311193311
26,30,0.0646999901694327,0.177031049317712,0.131310552057584
27,30,0.114147415992882,0.132823842011556,0.0846473887899757
28,30,0.144806856890595,0.114327560977926,0.0651235365878107
29,30,0.292913526050877,0.0612209611105548,0.00906657006114109
30,30,0.611913463512482,0.0145944042885083,-0.0401503510287968
10,31,0.873991384600522,0.00143557829126529,-0.0540402229147756
11,31,0.896621675400101,0.000963817223565349,-0.0545381929306812
12,31,0.978873102779918,4.0056144069515e-05,-0.0555132740701489
13,31,0.981802187544544,2.97174900336197e-05,-0.0555241870938534
14,31,0.840006466908846,0.00232533864808301,-0.0531010314270235
15,31,0.686327777304488,0.00927215040601457,-0.0457682856825401
16,31,0.659582665744081,0.0110214882949648,-0.043921762355315
17,31,0.512225062434143,0.0242340405737032,-0.0299751793944245
18,31,0.387498450787438,0.0417545205166029,-0.0114813394546969
19,31,0.374243844292827,0.0440909434600879,-0.00901511523657383
20,31,0.336978293194093,0.0512895022172831,-0.00141663654842339
21,31,0.290433543551492,0.0618334361637706,0.00971307150620226
22,31,0.265166152756329,0.0684512649671423,0.0166985574653168
23,31,0.263790039634627,0.068832767615616,0.0171012547053724
24,31,0.230971100527655,0.0786757986107616,0.0274911207558038
25,31,0.0698721988917044,0.171064163761517,0.125012172859379
26,31,0.0420794653971751,0.210129554630533,0.166247863221118
27,31,0.085365736928343,0.155480036797621,0.108562261064155
28,31,0.109699615382713,0.135922009272721,0.087917676454539
29,31,0.24785607773121,0.0734253740884576,0.0219490059822608
30,31,0.554048473312263,0.0197988070769942,-0.0346568147520616
10,32,0.60329236680201,0.0153067210982003,-0.0393984610630107
11,32,0.617068067979367,0.0141785050760486,-0.0405893557530597
12,32,0.666027305792137,0.0105838073940433,-0.0443837588618432
13,32,0.667702670653482,0.0104717270690265,-0.0445020658715831
14,32,0.798932823480665,0.00369940304211277,-0.0516506301222144
15,32,0.899989453022451,0.000901744995425154,-0.0546037136159401
16,32,0.932434010163783,0.00041049864196754,-0.0551222514334788
17,32,0.931375940400728,0.000423485271681813,-0.0551085433243359
18,32,0.773969158296785,0.00469988352381632,-0.0505945673915271
19,32,0.732494767065985,0.00665114489157027,-0.0485349026144537
20,32,0.699478183809272,0.00847539783625994,-0.0466093022839478
21,32,0.724583462036359,0.0070658142459203,-0.0480971960737508
22,32,0.690320878997121,0.00902588554317666,-0.046028231926647
23,32,0.681324203061268,0.00958612734749223,-0.0454368655776471
24,32,0.618213268052691,0.0140871084730604,-0.0406858299451029
25,32,0.303155297306764,0.0587561640099841,0.00646483978831647
26,32,0.315478797152242,0.0559213053838675,0.00347248901630459
27,32,0.623884678035058,0.0136398109988163,-0.0411579772790274
28,32,0.68014903510596,0.00966074537159337,-0.0453581021077627
29,32,0.830086580422828,0.00262683255412136,-0.0527827878595386
30,32,0.480866013597283,0.0279817802104371,-0.0260192320000943
10,33,0.592900025869096,0.0161937662402101,-0.0384621356353336
11,33,0.606184523468488,0.0150654033205958,-0.0396531853838156
12,33,0.653789841789959,0.0114238467162762,-0.0434970506883752
13,33,0.655420202233188,0.0113097424193108,-0.0436174941129497
14,33,0.778616635240703,0.00450392320593527,-0.050801414393735
15,33,0.871520363902991,0.00149288875032214,-0.0539797285413266
16,33,0.90081253019537,0.000886893366747586,-0.0546193903350998
17,33,0.980640526845728,3.36333319820782e-05,-0.0555200537051301
18,33,0.841067531730524,0.00229421852548618,-0.0531338804453201
19,33,0.800230703755302,0.00365085818264983,-0.051701871918314
20,33,0.773712852187938,0.0047108211748871,-0.0505830220931747
21,33,0.811197568869694,0.00325415824927583,-0.0521206107368757
22,33,0.7815166661245,0.00438390924149032,-0.0509280958006491
23,33,0.771602492686389,0.00480139933978601,-0.0504874118080036
24,33,0.713780404365224,0.00765472379379915,-0.0474755693287676
25,33,0.415161162670723,0.0372123394266049,-0.0162758639385838
26,33,0.456330575027841,0.0311951941901297,-0.0226272950215298
27,33,0.758804240989887,0.00537072390670042,-0.0498864580984828
28,33,0.806946708109221,0.0034050671506108,-0.0519613180076886
29,33,0.819276831994856,0.00297723290388158,-0.0524129208236805
30,33,0.560900406057125,0.0191286459088402,-0.0353642070962241
10,34,0.583049497016751,0.0170639049781427,-0.0375436558564048
11,34,0.59598428681989,0.0159272268391529,-0.0387434827808941
12,34,0.64137430057097,0.0123152279514972,-0.0425561482734196
13,34,0.642943863648906,0.0122003288047273,-0.0426774307061213
14,34,0.760616049806865,0.00528802587721656,-0.0499737504629381
15,34,0.850873045608944,0.00201688707323061,-0.0534266192004789
16,34,0.879967950265972,0.00130170151085385,-0.0541815372940988
17,34,0.995754694337645,1.61706173374852e-06,-0.0555538486570588
18,34,0.865155823330931,0.00164579812448056,-0.0538183242019372
19,34,0.824621438785457,0.00280112215788458,-0.0525988155000108
20,34,0.79897134834693,0.00369795719844648,-0.0516521562905288
21,34,0.840242113057255,0.00231840856626226,-0.0531083465133899
22,34,0.810279484688918,0.00328644604110411,-0.0520865291788346
23,34,0.799073348704039,0.00369413055625395,-0.0516561955239541
24,34,0.739654847976995,0.00628778343984595,-0.0489184508134959
25,34,0.435299348046497,0.0341652660389214,-0.0194922191811386
26,34,0.480069792418404,0.028082039871911,-0.0259134023574272
27,34,0.789398819633647,0.00406645529387084,-0.0512631860786918
28,34,0.838382466390096,0.00237339050098248,-0.0530503100267408
29,34,0.78752963382814,0.00414058546842432,-0.0511849375611078
30,34,0.534678233483095,0.0217773997463998,-0.0325683002676891
10,35,0.508583357606406,0.0246497832004218,-0.0295363399551103
11,35,0.519154903776777,0.0234564722515508,-0.0307959459566964
12,35,0.555862464527373,0.0196199057314364,-0.0348456550612615
13,35,0.557115805500434,0.0194969230207961,-0.0349754701447154
14,35,0.659766389803771,0.0110088663232425,-0.0439350855476885
15,35,0.738943562600243,0.00632337652107804,-0.0488808803388621
16,35,0.76872450251081,0.00492642390199802,-0.0503554414367799
17,35,0.876575676677252,0.00137686772199256,-0.0541021951823413
18,35,0.983292110738528,2.50499072027151e-05,-0.0555291139868415
19,35,0.945137201166099,0.000270450096183755,-0.0552700804540283
20,35,0.923414289682277,0.000527742775670191,-0.0549984937367927
21,35,0.982153437579026,2.85811878731712e-05,-0.0555253865239116
22,35,0.950858276421763,0.000216924226966778,-0.0553265799826463
23,35,0.935199647272354,0.000377514663144462,-0.0551570678555697
24,35,0.871814372550309,0.00148600961508673,-0.0539869898507419
25,35,0.54618911332097,0.0205864228567906,-0.0338254425400544
26,35,0.607445412213842,0.0149609430083939,-0.0397634490466954
27,35,0.943829359226442,0.00028351773626261,-0.055256286833945
28,35,0.995819877832801,1.56778500059563e-06,-0.0555539006713883
29,35,0.63420319163248,0.0128484448591969,-0.041993308204181
30,35,0.408729199637026,0.0382302204175214,-0.0152014340037274
10,36,0.463382033634069,0.0302448954883787,-0.0236303880956004
11,36,0.472601714257565,0.0290352898222805,-0.0249071940764816
12,36,0.505261897604575,0.0250333093730814,-0.0291315067728586
13,36,0.506380370129267,0.0249036946389752,-0.0292683223255261
14,36,0.592571458428493,0.0162223254462309,-0.0384319898067562
15,36,0.659103660790784,0.0110544363521437,-0.0438869838505151
16,36,0.682142072516073,0.00953439330610928,-0.0454914737324403
17,36,0.764628056409749,0.00510737580020166,-0.0501644366553426
18,36,0.872809661611129,0.00146284280345291,-0.0540114437074664
19,36,0.897420581818273,0.000948902677202703,-0.0545539360629528
20,36,0.910579062199783,0.000720195806360862,-0.0547953488710635
21,36,0.853584043596856,0.00194346424560309,-0.0535041210740856
22,36,0.877783291437079,0.00134986226174866,-0.054130700945932
23,36,0.893616420788577,0.0010209796827473,-0.0544778547793223
24,36,0.944052497661165,0.000281266280361883,-0.0552586633707293
25,36,0.793338969387345,0.0039125259392014,-0.0514256670641762
26,36,0.863655193518434,0.00168296560291142,-0.0537790918635936
27,36,0.87933379236393,0.00131558948828555,-0.0541668777623652
28,36,0.842982190536025,0.0022386129244583,-0.0531925752464051
29,36,0.601967676859076,0.015418051510482,-0.0392809456278247
30,36,0.455761039764467,0.0312729201791055,-0.0225452509220554
10,37,0.358371026416051,0.0470379513858113,-0.00590438464831022
11,37,0.365271648105702,0.0457360638964875,-0.00727859922037433
12,37,0.389104165357867,0.0414787997872626,-0.011772378002334
13,37,0.389921757280657,0.0413390025720291,-0.0119199417295248
14,37,0.459064403853018,0.030824134320023,-0.0230189693288645
15,37,0.516668946268412,0.0237333849351463,-0.0305036492351234
16,37,0.535914228856333,0.0216473469045094,-0.0327055782674623
17,37,0.607280595153961,0.0149745718644739,-0.0397490630319444
18,37,0.706523911087947,0.00806520705296252,-0.0470422814440952
19,37,0.722861083748124,0.0071579436366684,-0.0479999483835167
20,37,0.731967582870059,0.00667834493307833,-0.0485061914595284
21,37,0.671181866951483,0.0102411961336811,-0.0447454040811144
22,37,0.694647450034125,0.00876333193971972,-0.046305371841407
23,37,0.714020640654852,0.00764134028491556,-0.0474896963659224
24,37,0.762093244179184,0.00522111591517798,-0.0500443776450901
25,37,0.989804173829061,9.32763137652256e-06,-0.0555457097224359
26,37,0.934629998181817,0.000384194853588739,-0.0551500165434342
27,37,0.6941609665469,0.00879263279010174,-0.0462744431660036
28,37,0.661550856669281,0.0108867148966374,-0.0440640231646605
29,37,0.452692018702764,0.0316942918013623,-0.0221004697652287
30,37,0.333013721713626,0.0521152940663453,-0.000544967374413341
10,38,0.274844534198202,0.0658318138920362,0.0139335813304826
11,38,0.279790764237463,0.0645346305280844,0.0125643322240891
12,38,0.296757362147636,0.0602838697521696,0.00807741807173457
13,38,0.297297314354907,0.0601534064114302,0.00793970676762068
14,38,0.351598118960794,0.0483478896522517,-0.00452167203373444
15,38,0.392925973243628,0.0408287315273162,-0.0124585611656107
16,38,0.404191977169602,0.0389618462631808,-0.0144291622777537
17,38,0.461599800963842,0.0304829929284497,-0.0233790630199697
18,38,0.546285178877322,0.0205766719969838,-0.0338357351142948
19,38,0.555856277367767,0.0196205141056565,-0.0348450128884739
20,38,0.56186804776997,0.0190352245918656,-0.0354628184863641
21,38,0.509427190909567,0.0245530085347339,-0.0296384909911143
22,38,0.52947435440606,0.0223307812373129,-0.0319841753606143
23,38,0.549897668440868,0.0202122288972102,-0.0342204250529448
24,38,0.591267726273488,0.016335960094743,-0.0383120421222158
25,38,0.804368224308308,0.0034983640715601,-0.0518628379244643
26,38,0.73022793398173,0.00676853854294092,-0.0484109870935625
27,38,0.525635699840024,0.0227450796820704,-0.0315468603355924
28,38,0.499583834462454,0.0256986801795009,-0.028429170921638
29,38,0.334371908720673,0.0518310013743147,-0.000845054104890108
30,38,0.241394169635687,0.0753853772185574,0.0240178981751439
10,39,0.248071329159334,0.0733610915906553,0.0218811522345805
11,39,0.251868696999877,0.0722374415632431,0.0206950772056455
12,39,0.267332674042583,0.0678552863744326,0.01606946895079
13,39,0.267844166954062,0.0677154041754121,0.0159218155184906
14,39,0.318573181654976,0.0552308100554925,0.00274363283635315
15,39,0.361796507186472,0.0463876311038562,-0.0065908338348184
16,39,0.37159127874372,0.0445718304376353,-0.00850751231582958
17,39,0.422423948442849,0.0360894445954984,-0.0174611418158628
18,39,0.503838148302584,0.0251989888505215,-0.0289566228800051
19,39,0.51393801983761,0.0240401930883521,-0.0301797961845172
20,39,0.518672774579083,0.0235100010078019,-0.0307394433806536
21,39,0.472638408845519,0.0290305485622215,-0.0249121987398773
22,39,0.492784092326295,0.0265119331543733,-0.0275707372259393
23,39,0.514514038004465,0.0239752514954679,-0.0302483456436726
24,39,0.554621299338688,0.0197421972573047,-0.034716569561734
25,39,0.757798497311348,0.0054169309346939,-0.0498376840133787
26,39,0.681743248823363,0.00955960057012006,-0.0454648660648733
27,39,0.480221958126695,0.0280628590041245,-0.0259336488289796
28,39,0.45620563373262,0.031212232710306,-0.0226093099168994
29,39,0.302913146474312,0.0588132709454643,0.00652511933132338
30,39,0.218127164777403,0.0829677079379605,0.0320214694900693
10,40,0.306717323298007,0.0579224840446152,0.00558484426931605
11,40,0.31191259726119,0.0567275176776436,0.00432349088195716
12,40,0.333795257986905,0.0519515263666485,-0.000717833279648694
13,40,0.334547694914015,0.0517943127093139,-0.000883781029057618
14,40,0.398782564232052,0.0398491647741603,-0.0134925482939419
15,40,0.455799493625564,0.031267667662286,-0.0225507952453647
16,40,0.468283978460466,0.0295971957913043,-0.0243140711091789
17,40,0.527381664143633,0.02255599479182,-0.0317464499419677
