"trial","trial_ref","year","location","row_spacing","n","first_sign_disease","fungicide_ai","fungicide_application_1","fungicide_application_2","fungicide_application_3","total_fungicide","grain_yield.t.ha","yield_error","yield_gain","prop_yield_gain","PM_final_severity","PM_final_severity_error","Y_Msquare","fungicide_timing_1","fungicide_timing_2","fungicide_timing_3","cluster_1","cluster_2","cluster_3","spray_management"
"mung1617/02_2017_Missen Flats_Jade_0.25","mung1617/02",2017,"Missen Flats",0.25,3,2017-03-07,"propiconazole",2017-03-19,NA,NA,1,2.143353833,0.10693899466154,0.293121755333333,0.158424318155261,8,0,0.7250817,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/02_2017_Missen Flats_Jade_0.5","mung1617/02",2017,"Missen Flats",0.5,3,2017-03-07,"propiconazole",2017-03-19,NA,NA,1,1.827898658,0.0503927353671272,0.295921067333333,0.193162791111428,8,0,0.7250817,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/02_2017_Missen Flats_Jade_1","mung1617/02",2017,"Missen Flats",1,3,2017-03-07,"propiconazole",2017-03-19,NA,NA,1,1.756389965,0.00661376424545281,0.455463131,0.350106646351181,8,0,0.7250817,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/02_2017_Missen Flats_Jade_0.25","mung1617/02",2017,"Missen Flats",0.25,3,2017-03-07,"tebuconazole",2017-03-08,2017-04-02,NA,2,2.277913689,0.0367752661333011,0.427681611333333,0.23115025217414,7.666666667,0.577350269,0.7250817,"1","25",NA,"Recommended","Late",NA,"Recommended_plus"
"mung1617/02_2017_Missen Flats_Jade_0.5","mung1617/02",2017,"Missen Flats",0.5,3,2017-03-07,"tebuconazole",2017-03-08,2017-04-02,NA,2,1.356902589,0.127125244790191,-0.175075001666667,-0.114280393351237,8,0,0.7250817,"1","25",NA,"Recommended","Late",NA,"Recommended_plus"
"mung1617/02_2017_Missen Flats_Jade_1","mung1617/02",2017,"Missen Flats",1,3,2017-03-07,"tebuconazole",2017-03-08,2017-04-02,NA,2,1.742435355,0.0438506303441872,0.441508521,0.339379978536133,8,0,0.7250817,"1","25",NA,"Recommended","Late",NA,"Recommended_plus"
"mung1617/02_2017_Missen Flats_Jade_0.25","mung1617/02",2017,"Missen Flats",0.25,3,2017-03-07,"propiconazole",2017-03-08,2017-04-02,NA,2,2.312144363,0.0370407961715407,0.461912285333333,0.249650998330897,8,0,0.7250817,"1","25",NA,"Recommended","Late",NA,"Recommended_plus"
"mung1617/02_2017_Missen Flats_Jade_0.5","mung1617/02",2017,"Missen Flats",0.5,3,2017-03-07,"propiconazole",2017-03-08,2017-04-02,NA,2,2.112593409,0.0208605962689925,0.580615818333333,0.378997592308559,8,0,0.7250817,"1","25",NA,"Recommended","Late",NA,"Recommended_plus"
"mung1617/02_2017_Missen Flats_Jade_1","mung1617/02",2017,"Missen Flats",1,3,2017-03-07,"propiconazole",2017-03-08,2017-04-02,NA,2,1.792165464,0.0111683465214384,0.49123863,0.377606654856656,8,0,0.7250817,"1","25",NA,"Recommended","Late",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"control",NA,NA,NA,0,0.737011844,0.00713875831491593,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"control",NA,NA,NA,0,0.370449789,0.0828763729582746,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"control",NA,NA,NA,0,0.492199221,0.220309823739423,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"control",NA,NA,NA,0,0.604052503,0.00592482533311477,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"control",NA,NA,NA,0,0.74660328,0.0125107654344501,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"control",NA,NA,NA,0,0.650352868,0.0435938144721771,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"control",NA,NA,NA,0,0.55384968,0.0514652517964498,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"control",NA,NA,NA,0,0.564404827,0.0181931887235726,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"control",NA,NA,NA,0,0.379566155,0.0888264497586522,NA,NA,8,0,0.01862579,"control","control","control","control","control","control","control"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"tebuconazole",2017-03-13,NA,NA,1,0.644268565,0.00369907750888176,0.111048280333333,0.208259669646201,8,0,0.01862579,"-11",NA,NA,"Early",NA,NA,"Early"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"tebuconazole",2017-03-13,NA,NA,1,0.589633704,0.0312144432511534,-0.0773691796666667,-0.115995270127395,8,0,0.01862579,"-11",NA,NA,"Early",NA,NA,"Early"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"tebuconazole",2017-03-13,NA,NA,1,0.575370107,0.0162663437013389,0.076096553,0.152414547877295,7.666666667,0.577350269,0.01862579,"-11",NA,NA,"Early",NA,NA,"Early"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"propiconazole",2017-03-13,NA,NA,1,0.427522273,0.115420865650696,-0.105698011666667,-0.198225789052159,8,0,0.01862579,"-11",NA,NA,"Early",NA,NA,"Early"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"propiconazole",2017-03-13,NA,NA,1,0.713230745,0.0632410848987512,0.0462278613333333,0.0693068387938719,7.666666667,0.577350269,0.01862579,"-11",NA,NA,"Early",NA,NA,"Early"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"propiconazole",2017-03-13,NA,NA,1,0.710955237,0.0155240777432616,0.211681683,0.42397936222354,8,0,0.01862579,"-11",NA,NA,"Early",NA,NA,"Early"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"tebuconazole",2017-03-24,2017-04-07,NA,2,0.512205782,0.163355002350624,-0.0210145026666667,-0.0394105462056898,7,0,0.01862579,"0","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"tebuconazole",2017-03-24,2017-04-07,NA,2,0.607614588,0.0458927293755815,-0.0593882956666667,-0.0890375395983233,7,0,0.01862579,"0","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"tebuconazole",2017-03-24,2017-04-07,NA,2,0.508835875,0.020759544343466,0.00956232100000004,0.0191524684682178,7,0,0.01862579,"0","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"propiconazole",2017-03-24,2017-04-07,NA,2,0.58896069,0.000166031136484249,0.0557404053333332,0.104535417980541,7,0,0.01862579,"0","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"propiconazole",2017-03-24,2017-04-07,NA,2,0.453594627,0.0794631543510574,-0.213408256666667,-0.31995102553907,7,0,0.01862579,"0","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"propiconazole",2017-03-24,2017-04-07,NA,2,0.514517724,0.148212607109049,0.0152441699999999,0.0305327007166094,7,0,0.01862579,"0","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"tebuconazole",2017-03-27,NA,NA,1,0.555131641,0.308482038749621,0.0219113563333333,0.0410925033488379,8,0,0.01862579,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"tebuconazole",2017-03-27,NA,NA,1,0.546531591,0.050553840873127,-0.120471292666667,-0.180615849821231,8,0,0.01862579,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"tebuconazole",2017-03-27,NA,NA,1,0.617149439,0.0544775065733889,0.117875885,0.23609479023197,8,0,0.01862579,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"propiconazole",2017-03-27,NA,NA,1,0.761183805,0.0005604559086025,0.227963520333333,0.427522220906957,8,0,0.01862579,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"propiconazole",2017-03-27,NA,NA,1,0.710358998,0.000858466149965649,0.0433561143333333,0.0650013896416682,8,0,0.01862579,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"propiconazole",2017-03-27,NA,NA,1,0.647483614,0.139654790979814,0.14821006,0.296851413043199,7.666666667,0.577350269,0.01862579,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"tebuconazole",2017-03-27,2017-04-11,NA,2,0.403880913,0.0920855924889664,-0.129339371666667,-0.242562736988749,7,0,0.01862579,"3","15",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"tebuconazole",2017-03-27,2017-04-11,NA,2,0.660755042,0.0223511401318625,-0.0062478416666667,-0.00936703846364335,7,0,0.01862579,"3","15",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"tebuconazole",2017-03-27,2017-04-11,NA,2,0.759453914,0.0406313868864104,0.26018036,0.521117847952347,7,0,0.01862579,"3","15",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"propiconazole",2017-03-27,2017-04-11,NA,2,0.784376579,0.0912168245787978,0.251156294333333,0.471017891771202,7,0,0.01862579,"3","15",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"propiconazole",2017-03-27,2017-04-11,NA,2,0.639065478,0.0106592640675389,-0.0279374056666667,-0.0418849848340811,5.333333333,2.886751346,0.01862579,"3","15",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"propiconazole",2017-03-27,2017-04-11,NA,2,0.495170437,0.0764371046331573,-0.00410311699999999,-0.00821817411943271,7,0,0.01862579,"3","15",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"tebuconazole",2017-04-05,NA,NA,1,0.628319341,0.036755831784791,0.0950990563333333,0.17834853449505,7.333333333,0.577350269,0.01862579,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"tebuconazole",2017-04-05,NA,NA,1,0.584562864,0.0340082316536777,-0.0824400196666667,-0.123597696030151,7.666666667,0.577350269,0.01862579,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"tebuconazole",2017-04-05,NA,NA,1,0.812147402,0.0668787250484794,0.312873848,0.626658162631222,8,0,0.01862579,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_0.25","mung1617/01",2017,"Hermitage",0.25,3,2017-03-24,"propiconazole",2017-04-05,NA,NA,1,0.45776149,0.142145777749107,-0.0754587946666667,-0.141515236453989,7,0,0.01862579,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_0.5","mung1617/01",2017,"Hermitage",0.5,3,2017-03-24,"propiconazole",2017-04-05,NA,NA,1,0.565797033,0.048495100749825,-0.101205850666667,-0.15173225355536,7,0,0.01862579,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1617/01_2017_Hermitage_Jade_1","mung1617/01",2017,"Hermitage",1,3,2017-03-24,"propiconazole",2017-04-05,NA,NA,1,0.38666199,0.207319292952545,-0.112611564,-0.22555082899504,7,0,0.01862579,"12",NA,NA,"Late",NA,NA,"Recommended"
"mung1718/01_2018_Wellcamp_Jade_0.25","mung1718/01",2018,"Wellcamp",0.25,4,2018-03-21,"control",NA,NA,NA,0,0.900712969,0.811283852524795,NA,NA,8.333333333,0.577350269,0.53964,"control","control","control","control","control","control","control"
"mung1718/01_2018_Wellcamp_Jade_0.5","mung1718/01",2018,"Wellcamp",0.5,4,2018-03-21,"control",NA,NA,NA,0,1.089077207,1.18608916280692,NA,NA,8,0,0.53964,"control","control","control","control","control","control","control"
"mung1718/01_2018_Wellcamp_Jade_1","mung1718/01",2018,"Wellcamp",1,4,2018-03-21,"control",NA,NA,NA,0,1.092765743,1.19413696907434,NA,NA,7.333333333,1.154700538,0.53964,"control","control","control","control","control","control","control"
"mung1718/01_2018_Wellcamp_Jade_0.25","mung1718/01",2018,"Wellcamp",0.25,4,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,1.555946994,2.42097104813764,0.3190303615,0.2579238997338,7.666666667,0.577350269,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_0.5","mung1718/01",2018,"Wellcamp",0.5,4,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,1.472523663,2.16832593809494,0.202336531,0.159296631104589,7,0,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_1","mung1718/01",2018,"Wellcamp",1,4,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,1.084522903,1.17618992713155,0.0100724330000002,0.00937449727208008,7.333333333,0.577350269,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_0.25","mung1718/01",2018,"Wellcamp",0.25,4,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,1.582020885,2.50279008057618,0.3451042525,0.279003647806474,6.333333333,0.577350269,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_0.5","mung1718/01",2018,"Wellcamp",0.5,4,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,1.56753778,2.45717469172733,0.297350648,0.234099874348278,6,0,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_1","mung1718/01",2018,"Wellcamp",1,4,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,1.154251062,1.33229551412813,0.079800592,0.0742710755201215,6,0,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_0.25","mung1718/01",2018,"Wellcamp",0.25,4,2018-03-21,"control",NA,NA,NA,0,1.573120296,2.47470746568713,NA,NA,9,0,0.53964,"control","control","control","control","control","control","control"
"mung1718/01_2018_Wellcamp_Jade_0.5","mung1718/01",2018,"Wellcamp",0.5,4,2018-03-21,"control",NA,NA,NA,0,1.451297057,2.10626314765686,NA,NA,8.666666667,0.577350269,0.53964,"control","control","control","control","control","control","control"
"mung1718/01_2018_Wellcamp_Jade_1","mung1718/01",2018,"Wellcamp",1,4,2018-03-21,"control",NA,NA,NA,0,1.056135197,1.11542155434223,NA,NA,8,0,0.53964,"control","control","control","control","control","control","control"
"mung1718/01_2018_Wellcamp_Jade_0.25","mung1718/01",2018,"Wellcamp",0.25,4,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,1.575397611,2.48187763274451,0.3384809785,0.273648982968139,7,0,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_0.5","mung1718/01",2018,"Wellcamp",0.5,4,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,1.216950267,1.48096795235137,-0.0532368649999999,-0.0419126155971795,7.333333333,0.577350269,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_1","mung1718/01",2018,"Wellcamp",1,4,2018-03-21,"tebuconazole",2018-03-28,2018-04-16,NA,2,1.234357791,1.5236391562024,0.159907321,0.148827075295523,6.666666667,0.577350269,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_0.25","mung1718/01",2018,"Wellcamp",0.25,4,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,1.652113232,2.72947813134949,0.4151965995,0.335670641489252,6,0,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_0.5","mung1718/01",2018,"Wellcamp",0.5,4,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,1.690297844,2.85710680143105,0.420110712,0.330747101286175,7,1.732050808,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1718/01_2018_Wellcamp_Jade_1","mung1718/01",2018,"Wellcamp",1,4,2018-03-21,"propiconazole",2018-03-28,2018-04-16,NA,2,1.173093405,1.37614813685449,0.098642935,0.0918078010613183,5.666666667,0.577350269,0.53964,"7","19",NA,"Late","Late",NA,"Late_plus"
"mung1819/01_2019_Hermitage_Jade_0.25","mung1819/01",2019,"Hermitage",0.25,6,2019-04-12,"tebuconazole",2019-04-15,NA,NA,1,0.543163586,0.0238327447277878,-0.044001714,-0.0749392275054401,5,1.095445115,0.002338985,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1819/01_2019_Hermitage_Jade_0.25","mung1819/01",2019,"Hermitage",0.25,6,2019-04-12,"tebuconazole",2019-04-15,2019-04-29,NA,2,0.563552428,0.0189410799265472,-0.023612872,-0.040215033143137,5,0.894427191,0.002338985,"3","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1819/01_2019_Hermitage_Jade_0.25","mung1819/01",2019,"Hermitage",0.25,6,2019-04-12,"tebuconazole",2019-04-23,NA,NA,1,0.571263691,0.009574840511041,-0.015901609,-0.0270819971820543,7.16667,1.169045194,0.002338985,"11",NA,NA,"Late",NA,NA,"Recommended"
"mung1819/01_2019_Hermitage_Jade_0.25","mung1819/01",2019,"Hermitage",0.25,6,2019-04-12,"control",NA,NA,NA,0,0.5871653,0.0168838105590475,NA,NA,7.5,0.547722558,0.002338985,"control","control","control","control","control","control","control"
"mung1819/02_2019_Hermitage_Jade_0.25","mung1819/02",2019,"Hermitage",0.25,6,2019-04-12,"tebuconazole",2019-04-15,NA,NA,1,0.296209259,0.0022788866646346,0.00676627600000002,0.0233768873229171,6,1.414213562,0.002338985,"3",NA,NA,"Recommended",NA,NA,"Recommended"
"mung1819/02_2019_Hermitage_Jade_0.25","mung1819/02",2019,"Hermitage",0.25,6,2019-04-12,"tebuconazole",2019-04-15,2019-04-29,NA,2,0.311682998,0.00522409974330836,0.022240015,0.0768372919926686,4.75,0.5,0.002338985,"3","14",NA,"Recommended","Recommended",NA,"Recommended_plus"
"mung1819/02_2019_Hermitage_Jade_0.25","mung1819/02",2019,"Hermitage",0.25,6,2019-04-12,"tebuconazole",2019-04-23,NA,NA,1,0.275859288,0.000757063448625796,-0.013583695,-0.0469304692040159,7.4,0.547722558,0.002338985,"11",NA,NA,"Late",NA,NA,"Recommended"
"mung1819/02_2019_Hermitage_Jade_0.25","mung1819/02",2019,"Hermitage",0.25,6,2019-04-12,"control",NA,NA,NA,0,0.289442983,0.00510418398011918,NA,NA,8,0,0.002338985,"control","control","control","control","control","control","control"
