"start_day","end_day","lm_pval","lm_rsquared","lm_adj_rsquared"
10,30,0.864890516449444,0.00275038224332365,-0.0879086739163741
11,30,0.0304854630748428,0.358917410122581,0.30063717467918
12,30,0.0266575633434694,0.372811413558926,0.31579426933701
13,30,0.0263924078043313,0.373837302684765,0.316913421110653
14,30,0.0367996916597503,0.339040810250766,0.278953611182654
15,30,0.0127328214392962,0.445121727519664,0.39467824820327
16,30,0.0113568677294598,0.455672454465284,0.406188132143946
17,30,0.0101002365192233,0.46631326398114,0.417796287979426
18,30,0.0146751324659654,0.431784615069021,0.380128670984387
19,30,0.048958016150075,0.308068574314387,0.245165717433877
20,30,0.0276203657998616,0.369159856557461,0.311810752608139
21,30,0.00501564714236342,0.526146000505719,0.483068364188057
22,30,0.00735904948159817,0.494152721294631,0.448166605048689
23,30,0.00749069714343869,0.492627879842075,0.4465031416459
24,30,0.0368270638268678,0.33896142187281,0.278867005679429
25,30,0.350339397348644,0.0796014728949603,-0.00407112047822511
26,30,0.507019391217964,0.0410064585160931,-0.0461747725278985
27,30,0.508520924949832,0.0407233187861133,-0.046483652233331
28,30,0.871515624140839,0.00248529065320842,-0.0881978647419543
29,30,0.844004202397162,0.00367664470265083,-0.0868982057789263
30,30,0.935491545895305,0.000622996679046061,-0.0902294581683132
10,31,0.0530877654748177,0.299108127826986,0.235390684902167
11,31,0.0509054215145417,0.303762014303948,0.240467651967943
12,31,0.0498553520762164,0.306065453976939,0.24298049524757
13,31,0.0496570542727501,0.306505317029292,0.243460345850137
14,31,0.0768347512970219,0.257304592957327,0.18978682868072
15,31,0.0642275244474455,0.277745999281104,0.212086544670295
16,31,0.0601360425751841,0.285171816489021,0.220187436169841
17,31,0.074053636995646,0.26153493815079,0.194401750709953
18,31,0.0990564949314434,0.227834142350073,0.157637246200079
19,31,0.189016737471376,0.151274692560193,0.074117846429302
20,31,0.168113426796338,0.165222482242008,0.0893336169912814
21,31,0.0684091610330231,0.270588167316219,0.204278000708602
22,31,0.106048058491892,0.219837265288745,0.148913380314994
23,31,0.149980169134456,0.178810187261832,0.104156567921998
24,31,0.304411705359707,0.0954350120989752,0.0132018313807003
