"start_day","end_day","lm_pval","lm_rsquared","lm_adj_rsquared"
-10,50,0.930002760006162,0.000733767644411096,-0.0901086171151877
-9,50,0.0590627473841797,0.287195526650258,0.2223951199821
-8,50,0.0112960785860993,0.456163395807833,0.406723704517636
-7,50,0.00437252923569837,0.537150649624425,0.495073435953918
-6,50,0.00313038071583249,0.56299083668948,0.523262730933978
-5,50,0.00433891731209829,0.537762617808257,0.495741037609007
-4,50,0.00455895570216858,0.533826875804384,0.491447500877509
-3,50,0.00408728030072806,0.542475951326309,0.500882855992338
-2,50,0.00402622675258093,0.543656395418806,0.502170613184152
-1,50,0.00402174553749577,0.543743632043577,0.502265780411175
0,50,0.00468287736369032,0.53168054426525,0.489106048289364
1,50,0.00478947644562232,0.529872349668926,0.487133472366101
2,50,0.00396954928892271,0.544765840083291,0.503380916454499
3,50,0.00534907047503533,0.520904085276526,0.477349911210756
4,50,0.00389105482148301,0.546324648321613,0.505081434532669
5,50,0.00340227777780459,0.556676394641953,0.516374248700312
6,50,0.00216665675625371,0.589912368246973,0.552631674451244
7,50,0.00215578363428358,0.590269616708152,0.553021400045256
8,50,0.00199129607090981,0.595867510807788,0.559128193608497
9,50,0.00207579178058664,0.592945383243619,0.555940418083948
10,50,0.00137358348508134,0.621127606782657,0.586684661944717
11,50,0.00120083155795517,0.629900572375569,0.596255169864257
12,50,0.00148576613383032,0.615913621338969,0.58099667782433
13,50,0.00149916063797537,0.61531331408856,0.58034179718752
14,50,0.00507248838408305,0.525231903088079,0.482071167005177
15,50,0.0204383150309089,0.399634099635251,0.345055381420274
16,50,0.0204332057321255,0.399658909138521,0.345082446332933
17,50,0.0303065655377837,0.359531682498274,0.301307289998118
18,50,0.0386973027414583,0.333656988443949,0.273080351029762
19,50,0.0443246950438062,0.318965562331282,0.257053340725035
20,50,0.0417554058684715,0.325454253357629,0.264131912753777
-10,51,0.0934871863109796,0.234593077745564,0.165010630267888
-9,51,0.0590117835304273,0.287292444589485,0.222500848643075
-8,51,0.01128479754511,0.456254751955511,0.406823365769649
-7,51,0.00437113866435545,0.53717588859903,0.49510096938076
-6,51,0.00313052081391071,0.562987466008384,0.523259053827328
-5,51,0.00433983503313604,0.537745855846795,0.495722751832867
-4,51,0.00456012766068814,0.533806347495904,0.491425106359168
-3,51,0.00408906166892623,0.542441733548936,0.50084552750793
-2,51,0.00402810428722207,0.54361986948734,0.502130766713461
-1,51,0.0040236306270127,0.543706924666325,0.502225735999627
0,51,0.00468569602686088,0.531632286348204,0.489053403288949
1,51,0.00479234133046214,0.529824225605574,0.487080973387899
2,51,0.00397087279752946,0.544739780693934,0.503352488029746
3,51,0.00535075052217261,0.520878381796996,0.477321871051269
4,51,0.00388919649515961,0.546361873096253,0.50512204337773
5,51,0.00339952578456393,0.556738139885191,0.516441607147481
6,51,0.00216586332044593,0.589938386478178,0.552660057976194
7,51,0.0021550949090773,0.590292296451956,0.553046141583952
8,51,0.00199156318105348,0.595858110668193,0.559117938910757
9,51,0.00207660073601941,0.592917893272007,0.555910429024007
10,51,0.00137519367019086,0.62105028792696,0.586600314102138
11,51,0.0012026298735703,0.629803956662989,0.596149770905079
12,51,0.00148918059749447,0.615760164834494,0.580829270728539
13,51,0.00150265141063867,0.615157604642095,0.580171932336831
14,51,0.00508411095083598,0.525046062639181,0.481868431970016
15,51,0.0204766998194839,0.399447884447374,0.344852237578953
16,51,0.0204716362051625,0.399472432078985,0.344879016813438
17,51,0.0303574756178816,0.35935655139538,0.301116237885869
18,51,0.0387550800385508,0.333496763416108,0.2729055600903
19,51,0.044339190617486,0.318929914456051,0.257014452133874
20,51,0.0417720237893923,0.325411156661854,0.264084898176568
-10,52,0.0992642806676351,0.227588925301885,0.157369736692966
-9,52,0.0630128391269796,0.279904703210332,0.214441494411271
-8,52,0.012961672780583,0.443462806620723,0.392868516313516
-7,52,0.00538100043927083,0.520416746510696,0.47681826892076
-6,52,0.00402866534382452,0.543608957371323,0.502118862586898
-5,52,0.00556233238879435,0.517694713017226,0.473848777836973
-4,52,0.00583944479778025,0.513676798384912,0.469465598238086
-3,52,0.00489809527843619,0.528064592235708,0.485161373348046
-2,52,0.0047043179523241,0.531314078778865,0.488706267758762
-1,52,0.0046896896430917,0.531563954264445,0.488978859197577
0,52,0.00549113485863544,0.518754385300878,0.475004783964594
1,52,0.00561346347759423,0.516940772181351,0.47302629692511
2,52,0.00475580412767127,0.530439807442587,0.487752517210095
3,52,0.00636393396540379,0.506495718241014,0.461631692626561
4,52,0.00486739115202568,0.528572136909666,0.485715058446909
5,52,0.0043806728490831,0.537002978504339,0.494912340186551
6,52,0.00298331120276616,0.566601417716296,0.527201546599596
7,52,0.00297551492257808,0.566796969320187,0.527414875622022
