latitude,longitude,date,daily_rain,daily_rain_source,max_temp,max_temp_source,min_temp,min_temp_source
-23.55,148.20000000000002,2015-08-04,0.0,24,23.8,25,12.9,25
-23.55,148.20000000000002,2015-08-05,0.0,24,22.1,25,6.3,25
-23.55,148.20000000000002,2015-08-06,0.0,24,22.2,25,5.1,25
-23.55,148.20000000000002,2015-08-07,0.0,24,20.6,25,6.0,25
-23.55,148.20000000000002,2015-08-08,0.0,24,22.1,25,2.4,25
-23.55,148.20000000000002,2015-08-09,0.0,24,24.6,25,5.6,25
-23.55,148.20000000000002,2015-08-10,0.0,24,27.1,25,6.3,25
-23.55,148.20000000000002,2015-08-11,0.0,24,29.4,25,8.3,25
-23.55,148.20000000000002,2015-08-12,0.0,24,30.9,25,11.4,25
-23.55,148.20000000000002,2015-08-13,0.0,24,23.5,25,5.0,25
-23.55,148.20000000000002,2015-08-14,0.0,24,24.2,25,8.1,25
-23.55,148.20000000000002,2015-08-15,0.0,24,24.7,25,5.7,25
-23.55,148.20000000000002,2015-08-16,0.0,24,25.1,25,8.0,25
-23.55,148.20000000000002,2015-08-17,0.0,24,26.1,25,7.0,25
-23.55,148.20000000000002,2015-08-18,0.0,24,26.6,25,9.9,25
-23.55,148.20000000000002,2015-08-19,0.0,24,26.5,25,10.2,25
-23.55,148.20000000000002,2015-08-20,0.0,24,27.3,25,9.8,25
-23.55,148.20000000000002,2015-08-21,0.0,24,27.0,25,9.7,25
-23.55,148.20000000000002,2015-08-22,0.0,24,26.8,25,14.7,25
-23.55,148.20000000000002,2015-08-23,0.0,24,30.4,25,16.6,25
-23.55,148.20000000000002,2015-08-24,0.0,24,30.7,25,19.3,25
-23.55,148.20000000000002,2015-08-25,0.0,24,30.9,25,16.7,25
-23.55,148.20000000000002,2015-08-26,0.2,24,30.2,25,16.2,25
-23.55,148.20000000000002,2015-08-27,2.7,24,23.5,25,15.8,25
-23.55,148.20000000000002,2015-08-28,1.5,24,26.6,25,17.0,25
-23.55,148.20000000000002,2015-08-29,0.0,24,28.4,25,16.3,25
-23.55,148.20000000000002,2015-08-30,19.1,24,24.9,25,13.4,25
-23.55,148.20000000000002,2015-08-31,0.0,24,24.8,25,9.2,25
-23.55,148.20000000000002,2015-09-01,0.0,24,27.1,25,8.8,25
-23.55,148.20000000000002,2015-09-02,0.0,24,31.8,25,12.6,25
-23.55,148.20000000000002,2015-09-03,0.0,24,27.8,25,18.1,25
-23.55,148.20000000000002,2015-09-04,0.0,24,26.0,25,9.6,25
-23.55,148.20000000000002,2015-09-05,0.0,24,26.9,25,10.0,25
-23.55,148.20000000000002,2015-09-06,0.0,24,27.5,25,11.2,25
-23.55,148.20000000000002,2015-09-07,0.0,24,28.6,25,12.5,25
-23.55,148.20000000000002,2015-09-08,0.0,24,28.7,25,13.3,25
-23.55,148.20000000000002,2015-09-09,0.0,24,26.8,25,14.6,25
-23.55,148.20000000000002,2015-09-10,0.0,24,26.5,25,10.3,25
-23.55,148.20000000000002,2015-09-11,0.0,24,26.7,25,11.4,25
-23.55,148.20000000000002,2015-09-12,0.2,24,27.4,25,11.8,25
-23.55,148.20000000000002,2015-09-13,0.0,24,27.4,25,12.9,25
-23.55,148.20000000000002,2015-09-14,0.0,24,28.3,25,13.8,25
-23.55,148.20000000000002,2015-09-15,0.0,24,29.3,25,12.8,25
-23.55,148.20000000000002,2015-09-16,0.0,24,30.3,25,13.4,25
-23.55,148.20000000000002,2015-09-17,0.0,24,32.9,25,13.4,25
-23.55,148.20000000000002,2015-09-18,0.0,24,27.2,25,14.0,25
-23.55,148.20000000000002,2015-09-19,0.0,24,27.4,25,13.1,25
-23.55,148.20000000000002,2015-09-20,0.0,24,28.8,25,13.7,25
-23.55,148.20000000000002,2015-09-21,0.0,24,29.5,25,13.8,25
-23.55,148.20000000000002,2015-09-22,0.0,24,30.9,25,13.5,25
-23.55,148.20000000000002,2015-09-23,0.0,24,27.9,25,15.8,25
-23.55,148.20000000000002,2015-09-24,0.0,24,25.8,25,9.4,25
-23.55,148.20000000000002,2015-09-25,0.0,24,26.9,25,9.3,25
-23.55,148.20000000000002,2015-09-26,0.0,24,28.0,25,10.8,25
-23.55,148.20000000000002,2015-09-27,0.0,24,29.2,25,11.3,25
-23.55,148.20000000000002,2015-09-28,0.0,24,30.4,25,12.7,25
-23.55,148.20000000000002,2015-09-29,0.0,24,30.7,25,15.5,25
-23.55,148.20000000000002,2015-09-30,0.1,24,30.1,25,14.6,25
-23.55,148.20000000000002,2015-10-01,0.0,24,32.1,25,13.7,25
-23.55,148.20000000000002,2015-10-02,0.0,24,32.7,25,15.2,25
-23.55,148.20000000000002,2015-10-03,0.0,24,31.1,25,13.6,25
-23.55,148.20000000000002,2015-10-04,0.0,24,31.1,25,12.3,25
-23.55,148.20000000000002,2015-10-05,0.0,24,33.7,25,13.7,25
-23.55,148.20000000000002,2015-10-06,0.0,24,33.2,25,12.7,25
-23.55,148.20000000000002,2015-10-07,0.0,24,32.6,25,13.9,25
-23.55,148.20000000000002,2015-10-08,0.0,24,30.8,25,17.3,25
-23.55,148.20000000000002,2015-10-09,0.0,24,30.4,25,15.9,25
-23.55,148.20000000000002,2015-10-10,0.0,24,28.3,25,16.8,25
-23.55,148.20000000000002,2015-10-11,0.0,24,29.9,25,14.6,25
-23.55,148.20000000000002,2015-10-12,0.0,24,31.4,25,13.1,25
-23.55,148.20000000000002,2015-10-13,0.0,24,33.6,25,14.3,25
-23.55,148.20000000000002,2015-10-14,0.0,24,31.9,25,18.0,25
-23.55,148.20000000000002,2015-10-15,1.8,24,29.6,25,16.4,25
-23.55,148.20000000000002,2015-10-16,0.0,24,31.1,25,15.5,25
-23.55,148.20000000000002,2015-10-17,0.0,24,32.6,25,15.6,25
-23.55,148.20000000000002,2015-10-18,0.0,24,33.1,25,14.6,25
-23.55,148.20000000000002,2015-10-19,0.0,24,31.6,25,16.6,25
-23.55,148.20000000000002,2015-10-20,0.0,24,32.1,25,15.7,25
-23.55,148.20000000000002,2015-10-21,0.0,24,32.7,25,15.6,25
-23.55,148.20000000000002,2015-10-22,0.0,24,36.8,25,18.1,25
-23.55,148.20000000000002,2015-10-23,1.1,24,37.7,25,20.2,25
-23.55,148.20000000000002,2015-10-24,0.6,24,34.6,25,21.0,25
-23.55,148.20000000000002,2015-10-25,10.8,24,32.9,25,19.9,25
-23.55,148.20000000000002,2015-10-26,0.0,24,34.5,25,21.0,25
-23.55,148.20000000000002,2015-10-27,0.0,24,35.4,25,20.2,25
-23.55,148.20000000000002,2015-10-28,0.3,24,35.5,25,20.5,25
-23.55,148.20000000000002,2015-10-29,1.7,24,35.4,25,20.7,25
-23.55,148.20000000000002,2015-10-30,0.0,24,32.8,25,21.1,25
-23.55,148.20000000000002,2015-10-31,0.4,24,31.5,25,21.3,25
-23.55,148.20000000000002,2015-11-01,0.0,24,27.9,25,19.8,25
-23.55,148.20000000000002,2015-11-02,7.4,24,31.9,25,19.5,25
-23.55,148.20000000000002,2015-11-03,0.3,24,34.9,25,19.0,25
-23.55,148.20000000000002,2015-11-04,0.0,24,36.1,25,20.7,25
-23.55,148.20000000000002,2015-11-05,0.0,24,35.5,25,22.3,25
-23.55,148.20000000000002,2015-11-06,5.6,24,34.4,25,21.0,25
-23.55,148.20000000000002,2015-11-07,1.1,24,36.1,25,21.3,25
-23.55,148.20000000000002,2015-11-08,9.6,24,35.2,25,20.2,25
-23.55,148.20000000000002,2015-11-09,0.6,24,33.5,25,19.4,25
-23.55,148.20000000000002,2015-11-10,0.0,24,33.5,25,19.9,25
-23.55,148.20000000000002,2015-11-11,0.0,24,33.8,25,19.9,25
-23.55,148.20000000000002,2015-11-12,0.0,24,33.9,25,19.7,25
-23.55,148.20000000000002,2015-11-13,0.0,24,35.4,25,21.5,25
-23.55,148.20000000000002,2015-11-14,14.9,24,36.3,25,21.6,25
-23.55,148.20000000000002,2015-11-15,0.3,24,35.8,25,20.9,25
-23.55,148.20000000000002,2015-11-16,1.8,24,30.5,25,20.8,25
-23.55,148.20000000000002,2015-11-17,7.9,24,28.5,25,16.5,25
-23.55,148.20000000000002,2015-11-18,0.3,24,32.3,25,18.5,25
-23.55,148.20000000000002,2015-11-19,0.0,24,36.3,25,17.1,25
-23.55,148.20000000000002,2015-11-20,0.0,24,35.9,25,17.8,25
-23.55,148.20000000000002,2015-11-21,0.0,24,35.7,25,17.3,25
-23.55,148.20000000000002,2015-11-22,0.0,24,36.3,25,20.3,25
-23.55,148.20000000000002,2015-11-23,0.0,24,37.4,25,21.6,25
-23.55,148.20000000000002,2015-11-24,0.0,24,38.1,25,22.7,25
-23.55,148.20000000000002,2015-11-25,0.0,24,37.5,25,21.5,25
-23.55,148.20000000000002,2015-11-26,0.0,24,38.5,25,20.9,25
-23.55,148.20000000000002,2015-11-27,0.0,24,41.2,25,22.6,25
-23.55,148.20000000000002,2015-11-28,6.0,24,40.8,25,23.7,25
-23.55,148.20000000000002,2015-11-29,2.0,24,38.8,25,23.4,25
-23.55,148.20000000000002,2015-11-30,0.1,24,37.8,25,22.4,25
-23.55,148.20000000000002,2015-12-01,40.5,24,33.4,25,20.7,25
-23.55,148.20000000000002,2015-12-02,0.0,24,29.0,25,23.1,25
-23.55,148.20000000000002,2015-12-03,0.6,24,34.8,25,19.8,25
-23.55,148.20000000000002,2015-12-04,0.2,24,33.1,25,21.1,25
-23.55,148.20000000000002,2015-12-05,0.0,24,34.3,25,21.1,25
-23.55,148.20000000000002,2015-12-06,0.0,24,35.1,25,21.0,25
-23.55,148.20000000000002,2015-12-07,0.0,24,35.3,25,21.2,25
-23.55,148.20000000000002,2015-12-08,0.0,24,35.0,25,22.0,25
-23.55,148.20000000000002,2015-12-09,0.0,24,35.1,25,21.3,25
-23.55,148.20000000000002,2015-12-10,0.0,24,35.8,25,21.3,25
-23.55,148.20000000000002,2015-12-11,0.0,24,38.7,25,22.3,25
-23.55,148.20000000000002,2015-12-12,0.0,24,27.0,25,23.9,25
-23.55,148.20000000000002,2015-12-13,0.2,24,32.6,25,19.0,25
-23.55,148.20000000000002,2015-12-14,0.0,24,34.8,25,21.1,25
-23.55,148.20000000000002,2015-12-15,0.0,24,36.1,25,20.2,25
-23.55,148.20000000000002,2015-12-16,0.0,24,35.1,25,20.6,25
-23.55,148.20000000000002,2015-12-17,0.0,24,34.2,25,23.2,25
-23.55,148.20000000000002,2015-12-18,5.8,24,33.8,25,20.2,25
-23.55,148.20000000000002,2015-12-19,0.0,24,35.4,25,20.4,25
-23.55,148.20000000000002,2015-12-20,0.0,24,34.6,25,19.9,25
-23.55,148.20000000000002,2015-12-21,0.0,24,35.7,25,20.8,25
-23.55,148.20000000000002,2015-12-22,0.0,24,36.6,25,20.4,25
-23.55,148.20000000000002,2015-12-23,0.0,24,36.8,25,21.4,25
-23.55,148.20000000000002,2015-12-24,0.0,24,36.6,25,22.0,25
-23.55,148.20000000000002,2015-12-25,0.0,24,36.1,25,23.4,25
-23.55,148.20000000000002,2015-12-26,0.0,24,36.9,25,23.8,25
-23.55,148.20000000000002,2015-12-27,0.0,24,35.6,25,24.7,25
-23.55,148.20000000000002,2015-12-28,9.0,24,29.7,25,23.3,25
-23.55,148.20000000000002,2015-12-29,36.8,24,30.4,25,20.8,25
-23.55,148.20000000000002,2015-12-30,0.0,24,32.5,25,18.9,25
-23.55,148.20000000000002,2015-12-31,0.0,24,32.3,25,20.0,25
-23.55,148.20000000000002,2016-01-01,0.0,24,33.4,25,20.4,25
-23.55,148.20000000000002,2016-01-02,0.0,24,32.8,25,22.5,25
-23.55,148.20000000000002,2016-01-03,1.3,24,29.2,25,22.6,25
-23.55,148.20000000000002,2016-01-04,38.1,24,29.6,25,20.4,25
-23.55,148.20000000000002,2016-01-05,0.0,24,34.7,25,21.9,25
-23.55,148.20000000000002,2016-01-06,0.0,24,36.3,25,21.3,25
-23.55,148.20000000000002,2016-01-07,0.0,24,35.8,25,21.0,25
-23.55,148.20000000000002,2016-01-08,0.0,24,35.8,25,21.7,25
-23.55,148.20000000000002,2016-01-09,0.0,24,35.0,25,23.7,25
-23.55,148.20000000000002,2016-01-10,0.0,24,35.2,25,21.9,25
-23.55,148.20000000000002,2016-01-11,0.0,24,35.0,25,21.6,25
-23.55,148.20000000000002,2016-01-12,0.0,24,36.0,25,22.2,25
-23.55,148.20000000000002,2016-01-13,0.0,24,36.5,25,20.9,25
-23.55,148.20000000000002,2016-01-14,0.0,24,34.7,25,20.5,25
-23.55,148.20000000000002,2016-01-15,0.0,24,36.1,25,21.9,25
-23.55,148.20000000000002,2016-01-16,0.0,24,34.4,25,24.3,25
-23.55,148.20000000000002,2016-01-17,11.2,24,32.1,25,21.7,25
-23.55,148.20000000000002,2016-01-18,3.8,24,32.3,25,22.0,25
-23.55,148.20000000000002,2016-01-19,0.0,24,33.6,25,20.9,25
-23.55,148.20000000000002,2016-01-20,0.0,24,35.5,25,20.6,25
-23.55,148.20000000000002,2016-01-21,0.2,24,36.7,25,20.3,25
-23.55,148.20000000000002,2016-01-22,0.0,24,36.8,25,20.7,25
-23.55,148.20000000000002,2016-01-23,0.0,24,39.8,25,22.9,25
-23.55,148.20000000000002,2016-01-24,0.1,24,39.5,25,25.0,25
-23.55,148.20000000000002,2016-01-25,0.5,24,39.2,25,25.8,25
-23.55,148.20000000000002,2016-01-26,37.3,24,35.2,25,23.6,25
-23.55,148.20000000000002,2016-01-27,0.0,24,34.9,25,24.7,25
-23.55,148.20000000000002,2016-01-28,14.1,24,34.7,25,23.9,25
-23.55,148.20000000000002,2016-01-29,0.6,24,39.5,25,24.8,25
-23.55,148.20000000000002,2016-01-30,2.9,24,36.1,25,23.7,25
-23.55,148.20000000000002,2016-01-31,7.7,24,35.0,25,24.6,25
-23.55,148.20000000000002,2016-02-01,43.8,24,34.5,25,21.6,25
-23.55,148.20000000000002,2016-02-02,1.1,24,36.2,25,24.6,25
-23.55,148.20000000000002,2016-02-03,45.4,24,33.5,25,24.7,25
-23.55,148.20000000000002,2016-02-04,8.1,24,34.9,25,25.1,25
-23.55,148.20000000000002,2016-02-05,55.3,24,25.9,25,24.3,25
-23.55,148.20000000000002,2016-02-06,13.0,24,28.0,25,22.3,25
-23.55,148.20000000000002,2016-02-07,14.4,24,28.7,25,21.7,25
-23.55,148.20000000000002,2016-02-08,2.3,24,30.6,25,22.5,25
-23.55,148.20000000000002,2016-02-09,0.0,24,32.1,25,21.8,25
-23.55,148.20000000000002,2016-02-10,0.0,24,31.0,25,20.4,25
-23.55,148.20000000000002,2016-02-11,0.0,24,32.7,25,20.9,25
-23.55,148.20000000000002,2016-02-12,0.0,24,33.7,25,20.7,25
-23.55,148.20000000000002,2016-02-13,0.0,24,34.6,25,19.5,25
-23.55,148.20000000000002,2016-02-14,0.0,24,36.0,25,18.7,25
-23.55,148.20000000000002,2016-02-15,0.0,24,38.4,25,19.3,25
-23.55,148.20000000000002,2016-02-16,0.0,24,39.3,25,20.4,25
-23.55,148.20000000000002,2016-02-17,0.0,24,39.0,25,24.6,25
-23.55,148.20000000000002,2016-02-18,1.2,24,39.9,25,23.2,25
-23.55,148.20000000000002,2016-02-19,0.0,24,38.3,25,23.8,25
-23.55,148.20000000000002,2016-02-20,0.0,24,36.4,25,25.2,25
-23.55,148.20000000000002,2016-02-21,0.0,24,34.5,25,23.8,25
-23.55,148.20000000000002,2016-02-22,0.0,24,34.3,25,24.4,25
-23.55,148.20000000000002,2016-02-23,0.0,24,34.5,25,22.1,25
-23.55,148.20000000000002,2016-02-24,0.0,24,33.1,25,20.0,25
-23.55,148.20000000000002,2016-02-25,0.0,24,34.0,25,20.8,25
-23.55,148.20000000000002,2016-02-26,0.0,24,38.4,25,19.9,25
-23.55,148.20000000000002,2016-02-27,0.0,24,38.5,25,21.1,25
-23.55,148.20000000000002,2016-02-28,0.0,24,37.9,25,24.4,25
-23.55,148.20000000000002,2016-02-29,0.2,24,35.5,25,22.9,25
-23.55,148.20000000000002,2016-03-01,0.0,24,35.3,25,23.4,25
-23.55,148.20000000000002,2016-03-02,0.0,24,33.9,25,23.8,25
-23.55,148.20000000000002,2016-03-03,2.4,24,33.8,25,23.2,25
-23.55,148.20000000000002,2016-03-04,0.0,24,32.8,25,22.6,25
-23.55,148.20000000000002,2016-03-05,0.0,24,32.2,25,22.1,25
-23.55,148.20000000000002,2016-03-06,0.1,24,30.0,25,23.4,25
-23.55,148.20000000000002,2016-03-07,2.8,24,31.0,25,22.5,25
-23.55,148.20000000000002,2016-03-08,1.1,24,32.8,25,22.0,25
-23.55,148.20000000000002,2016-03-09,0.0,24,33.1,25,21.0,25
-23.55,148.20000000000002,2016-03-10,0.0,24,33.1,25,22.5,25
-23.55,148.20000000000002,2016-03-11,0.0,24,33.5,25,22.9,25
-23.55,148.20000000000002,2016-03-12,0.0,24,33.9,25,21.7,25
-23.55,148.20000000000002,2016-03-13,0.0,24,33.3,25,19.7,25
-23.55,148.20000000000002,2016-03-14,0.0,24,33.9,25,22.6,25
-23.55,148.20000000000002,2016-03-15,0.0,24,35.1,25,22.8,25
-23.55,148.20000000000002,2016-03-16,0.0,24,31.5,25,22.7,25
-23.55,148.20000000000002,2016-03-17,0.0,24,33.2,25,21.5,25
-23.55,148.20000000000002,2016-03-18,0.0,24,35.8,25,22.6,25
-23.55,148.20000000000002,2016-03-19,0.0,24,38.1,25,22.6,25
-23.55,148.20000000000002,2016-03-20,2.0,24,34.9,25,23.9,25
-23.55,148.20000000000002,2016-03-21,0.2,24,31.7,25,21.6,25
-23.55,148.20000000000002,2016-03-22,6.7,24,31.7,25,21.3,25
-23.55,148.20000000000002,2016-03-23,0.0,24,33.1,25,21.7,25
-23.55,148.20000000000002,2016-03-24,0.0,24,33.3,25,21.5,25
-23.55,148.20000000000002,2016-03-25,0.0,24,32.3,25,20.9,25
-23.55,148.20000000000002,2016-03-26,0.1,24,32.6,25,20.8,25
-23.55,148.20000000000002,2016-03-27,9.4,24,31.7,25,19.1,25
-23.55,148.20000000000002,2016-03-28,0.2,24,32.2,25,19.4,25
-23.55,148.20000000000002,2016-03-29,0.0,24,33.4,25,19.9,25
-23.55,148.20000000000002,2016-03-30,0.0,24,34.6,25,20.7,25
-23.55,148.20000000000002,2016-03-31,0.0,24,33.1,25,22.3,25
-23.55,148.20000000000002,2016-04-01,0.0,24,33.6,25,21.7,25
-23.55,148.20000000000002,2016-04-02,0.0,24,34.1,25,21.1,25
-23.55,148.20000000000002,2016-04-03,0.0,24,34.8,25,20.8,25
-23.55,148.20000000000002,2016-04-04,0.0,24,32.3,25,19.3,25
-23.55,148.20000000000002,2016-04-05,0.0,24,33.1,25,18.5,25
-23.55,148.20000000000002,2016-04-06,0.0,24,33.2,25,18.8,25
-23.55,148.20000000000002,2016-04-07,0.0,24,33.5,25,19.1,25
-23.55,148.20000000000002,2016-04-08,0.0,24,31.8,25,17.4,25
-23.55,148.20000000000002,2016-04-09,0.0,24,32.6,25,16.2,25
-23.55,148.20000000000002,2016-04-10,0.0,24,32.5,25,17.4,25
-23.55,148.20000000000002,2016-04-11,0.0,24,31.9,25,19.0,25
-23.55,148.20000000000002,2016-04-12,0.7,24,32.9,25,18.8,25
-23.55,148.20000000000002,2016-04-13,0.0,24,32.1,25,19.0,25
-23.55,148.20000000000002,2016-04-14,0.0,24,30.8,25,20.1,25
-23.55,148.20000000000002,2016-04-15,0.0,24,31.5,25,18.4,25
-23.55,148.20000000000002,2016-04-16,0.0,24,31.0,25,18.0,25
-23.55,148.20000000000002,2016-04-17,0.0,24,30.2,25,16.7,25
-23.55,148.20000000000002,2016-04-18,0.0,24,31.1,25,16.1,25
-23.55,148.20000000000002,2016-04-19,0.0,24,31.7,25,18.0,25
-23.55,148.20000000000002,2016-04-20,0.0,24,32.1,25,17.3,25
-23.55,148.20000000000002,2016-04-21,0.0,24,32.2,25,17.3,25
-23.55,148.20000000000002,2016-04-22,0.0,24,32.6,25,16.5,25
-23.55,148.20000000000002,2016-04-23,0.0,24,33.5,25,16.7,25
-23.55,148.20000000000002,2016-04-24,0.0,24,31.2,25,17.4,25
-23.55,148.20000000000002,2016-04-25,0.0,24,29.7,25,16.6,25
-23.55,148.20000000000002,2016-04-26,0.0,24,30.8,25,16.0,25
-23.55,148.20000000000002,2016-04-27,0.0,24,30.8,25,18.9,25
-23.55,148.20000000000002,2016-04-28,0.0,24,29.6,25,19.2,25
-23.55,148.20000000000002,2016-04-29,0.0,24,30.7,25,18.8,25
-23.55,148.20000000000002,2016-04-30,0.0,24,31.6,25,19.2,25
-23.55,148.20000000000002,2016-05-01,0.0,24,32.6,25,19.0,25
-23.55,148.20000000000002,2016-05-02,0.0,24,33.2,25,19.1,25
-23.55,148.20000000000002,2016-05-03,0.0,24,32.0,25,19.6,25
-23.55,148.20000000000002,2016-05-04,0.0,24,30.9,25,21.7,25
-23.55,148.20000000000002,2016-05-05,0.0,24,31.4,25,17.2,25
-23.55,148.20000000000002,2016-05-06,0.0,24,29.6,25,16.7,25
-23.55,148.20000000000002,2016-05-07,0.0,24,30.3,25,15.3,25
-23.55,148.20000000000002,2016-05-08,0.0,24,30.5,25,16.8,25
-23.55,148.20000000000002,2016-05-09,0.0,24,32.3,25,17.7,25
-23.55,148.20000000000002,2016-05-10,0.0,24,31.2,25,22.0,25
-23.55,148.20000000000002,2016-05-11,0.0,24,22.9,25,17.2,25
-23.55,148.20000000000002,2016-05-12,0.0,24,27.9,25,7.8,25
-23.55,148.20000000000002,2016-05-13,0.0,24,28.9,25,8.7,25
-23.55,148.20000000000002,2016-05-14,0.0,24,29.2,25,9.9,25
-23.55,148.20000000000002,2016-05-15,0.0,24,28.8,25,12.7,25
-23.55,148.20000000000002,2016-05-16,0.0,24,29.8,25,11.4,25
-23.55,148.20000000000002,2016-05-17,0.0,24,29.4,25,12.1,25
-23.55,148.20000000000002,2016-05-18,0.0,24,29.7,25,14.8,25
-23.55,148.20000000000002,2016-05-19,0.0,24,29.5,25,14.8,25
-23.55,148.20000000000002,2016-05-20,0.0,24,29.7,25,15.3,25
-23.55,148.20000000000002,2016-05-21,0.0,24,29.5,25,12.6,25
-23.55,148.20000000000002,2016-05-22,0.0,24,28.0,25,17.7,25
-23.55,148.20000000000002,2016-05-23,0.0,24,27.6,25,18.4,25
-23.55,148.20000000000002,2016-05-24,0.0,24,30.5,25,19.5,25
-23.55,148.20000000000002,2016-05-25,0.0,24,30.1,25,15.4,25
-23.55,148.20000000000002,2016-05-26,0.0,24,32.4,25,13.9,25
-23.55,148.20000000000002,2016-05-27,0.0,24,33.8,25,19.2,25
-23.55,148.20000000000002,2016-05-28,0.0,24,26.6,25,14.7,25
-23.55,148.20000000000002,2016-05-29,0.0,24,26.1,25,8.9,25
-23.55,148.20000000000002,2016-05-30,0.0,24,27.6,25,10.3,25
-23.55,148.20000000000002,2016-05-31,0.0,24,26.8,25,12.6,25
-23.55,148.20000000000002,2016-06-01,4.9,24,18.6,25,17.0,25
-23.55,148.20000000000002,2016-06-02,5.2,24,24.1,25,14.0,25
-23.55,148.20000000000002,2016-06-03,7.7,24,23.1,25,17.7,25
-23.55,148.20000000000002,2016-06-04,33.0,24,22.7,25,15.7,25
-23.55,148.20000000000002,2016-06-05,0.0,24,21.2,25,9.1,25
-23.55,148.20000000000002,2016-06-06,0.0,24,24.0,25,8.8,25
-23.55,148.20000000000002,2016-06-07,0.0,24,24.6,25,10.6,25
-23.55,148.20000000000002,2016-06-08,0.0,24,26.7,25,9.7,25
-23.55,148.20000000000002,2016-06-09,0.0,24,31.8,25,12.3,25
-23.55,148.20000000000002,2016-06-10,0.0,24,27.0,25,16.8,25
-23.55,148.20000000000002,2016-06-11,0.0,24,26.0,25,14.3,25
-23.55,148.20000000000002,2016-06-12,0.0,24,19.1,25,12.5,25
-23.55,148.20000000000002,2016-06-13,0.0,24,21.0,25,14.1,25
-23.55,148.20000000000002,2016-06-14,0.4,24,25.3,25,15.3,25
-23.55,148.20000000000002,2016-06-15,0.2,24,24.5,25,13.7,25
-23.55,148.20000000000002,2016-06-16,0.0,24,24.6,25,12.6,25
-23.55,148.20000000000002,2016-06-17,0.0,24,24.8,25,13.5,25
-23.55,148.20000000000002,2016-06-18,0.0,24,26.7,25,14.7,25
-23.55,148.20000000000002,2016-06-19,44.7,24,17.2,25,15.4,25
-23.55,148.20000000000002,2016-06-20,12.1,24,20.9,25,10.0,25
-23.55,148.20000000000002,2016-06-21,0.0,24,21.7,25,7.0,25
-23.55,148.20000000000002,2016-06-22,0.0,24,25.3,25,8.5,25
-23.55,148.20000000000002,2016-06-23,0.0,24,26.7,25,8.9,25
-23.55,148.20000000000002,2016-06-24,0.0,24,26.6,25,15.4,25
-23.55,148.20000000000002,2016-06-25,0.0,24,20.0,25,9.0,25
-23.55,148.20000000000002,2016-06-26,0.0,24,22.2,25,5.4,25
-23.55,148.20000000000002,2016-06-27,1.2,24,22.8,25,11.1,25
-23.55,148.20000000000002,2016-06-28,0.0,24,18.1,25,5.0,25
-23.55,148.20000000000002,2016-06-29,0.0,24,20.3,25,4.7,25
-23.55,148.20000000000002,2016-06-30,0.0,24,23.2,25,4.6,25
-23.55,148.20000000000002,2016-07-01,0.0,24,24.3,25,9.1,25
-23.55,148.20000000000002,2016-07-02,0.0,24,21.1,25,9.0,25
-23.55,148.20000000000002,2016-07-03,0.0,24,22.7,25,9.0,25
-23.55,148.20000000000002,2016-07-04,0.0,24,24.7,25,11.2,25
-23.55,148.20000000000002,2016-07-05,6.4,24,25.1,25,15.0,25
-23.55,148.20000000000002,2016-07-06,0.0,24,20.3,25,8.1,25
-23.55,148.20000000000002,2016-07-07,0.0,24,21.1,25,5.5,25
-23.55,148.20000000000002,2016-07-08,0.0,24,23.1,25,7.0,25
-23.55,148.20000000000002,2016-07-09,0.0,24,22.9,25,6.5,25
-23.55,148.20000000000002,2016-07-10,0.0,24,24.4,25,7.4,25
-23.55,148.20000000000002,2016-07-11,0.0,24,26.1,25,10.6,25
-23.55,148.20000000000002,2016-07-12,0.0,24,27.9,25,12.5,25
-23.55,148.20000000000002,2016-07-13,0.0,24,20.5,25,14.4,25
-23.55,148.20000000000002,2016-07-14,0.0,24,13.3,25,10.9,25
-23.55,148.20000000000002,2016-07-15,9.2,24,15.7,25,8.3,25
-23.55,148.20000000000002,2016-07-16,112.4,24,19.2,25,8.7,25
-23.55,148.20000000000002,2016-07-17,4.4,24,22.0,25,15.2,25
-23.55,148.20000000000002,2016-07-18,0.5,24,23.4,25,17.7,25
-23.55,148.20000000000002,2016-07-19,0.7,24,22.9,25,17.8,25
-23.55,148.20000000000002,2016-07-20,0.0,24,23.1,25,15.7,25
-23.55,148.20000000000002,2016-07-21,0.5,24,25.0,25,18.2,25
-23.55,148.20000000000002,2016-07-22,0.2,24,27.4,25,14.4,25
-23.55,148.20000000000002,2016-07-23,0.0,24,30.1,25,14.9,25
-23.55,148.20000000000002,2016-07-24,0.0,24,28.2,25,14.0,25
-23.55,148.20000000000002,2016-07-25,0.0,24,23.0,25,12.7,25
-23.55,148.20000000000002,2016-07-26,0.0,24,23.4,25,10.4,25
-23.55,148.20000000000002,2016-07-27,0.0,24,22.0,25,11.1,25
-23.55,148.20000000000002,2016-07-28,0.0,24,21.2,25,7.7,25
-23.55,148.20000000000002,2016-07-29,0.0,24,22.2,25,7.3,25
-23.55,148.20000000000002,2016-07-30,0.0,24,23.5,25,8.0,25
-23.55,148.20000000000002,2016-07-31,0.0,24,23.9,25,7.2,25
-23.55,148.20000000000002,2016-08-01,0.0,24,25.9,25,7.0,25
-23.55,148.20000000000002,2016-08-02,0.0,24,27.7,25,11.5,25
-23.55,148.20000000000002,2016-08-03,0.0,24,20.4,25,9.9,25
-23.55,148.20000000000002,2016-08-04,0.0,24,22.4,25,6.2,25
